id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7481208,2010-01-02 13:05:00,5,3283,$18.03,Swipe Transaction,99323,Clifton Springs,NY,14432.0,7538,,Automotive Service Shops,0.0
7482788,2010-01-02 21:22:00,5,1178,$1.47,Swipe Transaction,67339,Clyde,NY,14433.0,5310,,Discount Stores,
7493320,2010-01-05 13:55:00,5,3283,$40.00,Swipe Transaction,27092,Clyde,NY,14433.0,4829,,Money Transfer,0.0
7493738,2010-01-05 15:32:00,5,1178,$27.63,Swipe Transaction,78840,Clifton Springs,NY,14432.0,5261,,Lawn and Garden Supply Stores,0.0
7497425,2010-01-06 14:18:00,5,3283,$19.20,Swipe Transaction,32175,Hamlin,NY,14464.0,7538,,Automotive Service Shops,
7504797,2010-01-08 13:34:00,5,3283,$40.00,Swipe Transaction,27092,Clyde,NY,14433.0,4829,,Money Transfer,
7504985,2010-01-08 14:24:00,5,3283,$20.54,Swipe Transaction,24823,Clifton Springs,NY,14432.0,7538,,Automotive Service Shops,
7517458,2010-01-11 16:54:00,5,1178,$6.15,Swipe Transaction,43293,Clyde,NY,14433.0,5499,,Miscellaneous Food Stores,0.0
7521382,2010-01-12 16:42:00,5,1178,$7.31,Swipe Transaction,97027,Clifton Springs,NY,14432.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7523836,2010-01-13 11:05:00,5,3283,$68.00,Swipe Transaction,28395,Geneseo,NY,14454.0,5541,,Service Stations,0.0
7523842,2010-01-13 11:06:00,5,3283,$72.00,Swipe Transaction,28395,Geneseo,NY,14454.0,5541,,Service Stations,0.0
7523854,2010-01-13 11:08:00,5,3283,$38.36,Swipe Transaction,28395,Geneseo,NY,14454.0,5541,Bad Zipcode,Service Stations,0.0
7523876,2010-01-13 11:13:00,5,3283,$38.36,Swipe Transaction,28395,Geneseo,NY,14454.0,5541,,Service Stations,0.0
7523911,2010-01-13 11:21:00,5,3283,$-68.00,Swipe Transaction,28395,Geneseo,NY,14454.0,5541,,Service Stations,0.0
7523934,2010-01-13 11:26:00,5,3283,$-72.00,Swipe Transaction,28395,Geneseo,NY,14454.0,5541,,Service Stations,0.0
7527894,2010-01-14 11:24:00,5,3283,$273.44,Swipe Transaction,30286,Newark,NY,14513.0,4814,,Telecommunication Services,
7532243,2010-01-15 14:16:00,5,3283,$15.36,Swipe Transaction,46965,Santa Fe,NM,87505.0,7538,,Automotive Service Shops,
7535876,2010-01-16 14:21:00,5,3283,$16.17,Swipe Transaction,81564,Santa Fe,NM,87504.0,7538,,Automotive Service Shops,
7539988,2010-01-17 14:11:00,5,3283,$40.00,Swipe Transaction,27092,Clyde,NY,14433.0,4829,,Money Transfer,
7548589,2010-01-19 16:49:00,5,3283,$6.89,Swipe Transaction,43293,Clyde,NY,14433.0,5499,,Miscellaneous Food Stores,
7551732,2010-01-20 13:47:00,5,1178,$40.00,Swipe Transaction,27092,Clyde,NY,14433.0,4829,,Money Transfer,0.0
