id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7480677,2010-01-02 10:52:00,48,3456,$170.67,Swipe Transaction,95646,Albuquerque,NM,87106.0,8099,,Medical Services,0.0
7483106,2010-01-03 02:34:00,48,3456,$102.15,Swipe Transaction,37690,Albuquerque,NM,87106.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
7484049,2010-01-03 08:58:00,48,3456,$2.60,Swipe Transaction,50783,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",
7484661,2010-01-03 11:15:00,48,3456,$110.88,Swipe Transaction,37690,Albuquerque,NM,87106.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
7486867,2010-01-03 22:05:00,48,5863,$73.86,Swipe Transaction,86959,Albuquerque,NM,87108.0,5311,,Department Stores,0.0
7488270,2010-01-04 09:58:00,48,3456,$2.63,Swipe Transaction,69972,Albuquerque,NM,87106.0,5814,,Fast Food Restaurants,0.0
7491263,2010-01-05 06:34:00,48,5863,$31.43,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7491288,2010-01-05 06:41:00,48,5863,$73.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7491302,2010-01-05 06:45:00,48,5863,$-73.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,
7491786,2010-01-05 08:35:00,48,5863,$2.36,Swipe Transaction,57975,Albuquerque,NM,87106.0,5812,,Eating Places and Restaurants,0.0
7495843,2010-01-06 08:45:00,48,3456,$2.39,Swipe Transaction,22400,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",0.0
7495935,2010-01-06 09:03:00,48,5863,$2.47,Swipe Transaction,50783,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",0.0
7498082,2010-01-06 16:46:00,48,3456,$5.58,Swipe Transaction,69905,Albuquerque,NM,87106.0,7210,,Laundry Services,0.0
7498857,2010-01-06 22:34:00,48,5863,$64.40,Online Transaction,9932,ONLINE,,,5311,,Department Stores,0.0
7499449,2010-01-07 07:08:00,48,5863,$-67.00,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,
7499470,2010-01-07 07:13:00,48,5863,$53.50,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,0.0
7499490,2010-01-07 07:17:00,48,5863,$67.00,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,0.0
7499864,2010-01-07 08:38:00,48,3456,$15.14,Swipe Transaction,903,Albuquerque,NM,87106.0,7542,,Car Washes,0.0
7500133,2010-01-07 09:40:00,48,5863,$10.13,Swipe Transaction,50783,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",0.0
7503340,2010-01-08 07:11:00,48,3456,$-65.00,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,0.0
7503373,2010-01-08 07:22:00,48,3456,$45.64,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,
7503376,2010-01-08 07:23:00,48,3456,$65.00,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,0.0
7506969,2010-01-09 07:00:00,48,3456,$44.57,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,
7507046,2010-01-09 07:22:00,48,3456,$-66.00,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,0.0
7507061,2010-01-09 07:26:00,48,3456,$66.00,Swipe Transaction,26810,Albuquerque,NM,87107.0,5541,,Service Stations,
7507398,2010-01-09 08:53:00,48,5863,$2.49,Swipe Transaction,20519,Albuquerque,NM,87111.0,5942,,Book Stores,
7510078,2010-01-09 22:09:00,48,3456,$86.53,Swipe Transaction,93301,Albuquerque,NM,87106.0,5912,,Drug Stores and Pharmacies,0.0
7510083,2010-01-09 22:11:00,48,3456,$88.66,Swipe Transaction,93301,Albuquerque,NM,87106.0,5912,Insufficient Balance,Drug Stores and Pharmacies,0.0
7514511,2010-01-11 05:42:00,48,3456,$3.78,Swipe Transaction,38257,Albuquerque,NM,87106.0,5651,,Family Clothing Stores,0.0
7518916,2010-01-12 07:34:00,48,3456,$2.35,Swipe Transaction,50783,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",0.0
7519278,2010-01-12 08:54:00,48,5863,$2.71,Swipe Transaction,22400,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",0.0
7522071,2010-01-12 21:42:00,48,3456,$66.56,Online Transaction,9932,ONLINE,,,5311,,Department Stores,0.0
7523239,2010-01-13 08:54:00,48,3456,$2.63,Swipe Transaction,22400,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",
7526482,2010-01-14 06:01:00,48,3456,$-100.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,
7526501,2010-01-14 06:06:00,48,3456,$100.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7526576,2010-01-14 06:27:00,48,3456,$28.43,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7527197,2010-01-14 08:47:00,48,5863,$2.39,Swipe Transaction,78454,Albuquerque,NM,87106.0,5812,,Eating Places and Restaurants,
7530969,2010-01-15 08:57:00,48,3456,$2.55,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7534300,2010-01-16 07:51:00,48,5863,$72.60,Swipe Transaction,86722,Ogden,UT,84408.0,4111,,Local and Suburban Commuter Transportation,0.0
7534473,2010-01-16 08:30:00,48,3456,$2.17,Swipe Transaction,50783,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",0.0
7542064,2010-01-18 07:08:00,48,3456,$38.91,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,
7542078,2010-01-18 07:11:00,48,3456,$100.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7542092,2010-01-18 07:15:00,48,3456,$-100.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,
7544743,2010-01-18 17:10:00,48,3456,$6.69,Swipe Transaction,22400,Albuquerque,NM,87106.0,5411,,"Grocery Stores, Supermarkets",0.0
7546398,2010-01-19 08:33:00,48,5863,$1.16,Swipe Transaction,78454,Albuquerque,NM,87106.0,5812,,Eating Places and Restaurants,0.0
7548013,2010-01-19 14:34:00,48,3456,$99.60,Swipe Transaction,45021,Albuquerque,NM,87106.0,4131,,Bus Lines,0.0
7548444,2010-01-19 16:15:00,48,3456,$6.34,Swipe Transaction,69905,Albuquerque,NM,87106.0,7210,,Laundry Services,0.0
7558540,2010-01-22 10:40:00,48,5863,$185.00,Swipe Transaction,59474,Elgin,OK,73538.0,3722,,Passenger Railways,0.0
7560116,2010-01-22 17:10:00,48,3456,$63.18,Swipe Transaction,95855,Duke,OK,73532.0,7538,,Automotive Service Shops,0.0
7561840,2010-01-23 09:25:00,48,5863,$2.46,Swipe Transaction,69972,Duncan,OK,73533.0,5814,,Fast Food Restaurants,0.0
7563871,2010-01-23 18:11:00,48,5863,$-185.00,Swipe Transaction,59474,Elgin,OK,73538.0,3722,,Passenger Railways,0.0
7563916,2010-01-23 18:29:00,48,5863,$15.09,Swipe Transaction,59474,Elgin,OK,73538.0,3722,,Passenger Railways,0.0
7565570,2010-01-24 08:41:00,48,3456,$1.26,Swipe Transaction,57975,Albuquerque,NM,87106.0,5812,,Eating Places and Restaurants,
7565942,2010-01-24 09:57:00,48,5863,$12.12,Swipe Transaction,69972,Albuquerque,NM,87106.0,5814,,Fast Food Restaurants,0.0
7568323,2010-01-24 20:10:00,48,5863,$66.84,Swipe Transaction,30286,Albuquerque,NM,87108.0,4814,,Telecommunication Services,0.0
7569159,2010-01-25 07:04:00,48,3456,$51.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7569165,2010-01-25 07:05:00,48,3456,$-51.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7569256,2010-01-25 07:24:00,48,3456,$32.09,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7569379,2010-01-25 07:51:00,48,3456,$50.61,Swipe Transaction,60569,Sun Valley,NV,89433.0,5300,,Wholesale Clubs,0.0
7574006,2010-01-26 09:51:00,48,3456,$6.85,Swipe Transaction,78454,Albuquerque,NM,87106.0,5812,,Eating Places and Restaurants,0.0
7577690,2010-01-27 08:16:00,48,5863,$3.63,Swipe Transaction,57975,Albuquerque,NM,87106.0,5812,,Eating Places and Restaurants,
7581878,2010-01-28 08:56:00,48,5863,$2.40,Swipe Transaction,69972,Albuquerque,NM,87106.0,5814,,Fast Food Restaurants,0.0
7589056,2010-01-30 07:52:00,48,5863,$-85.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7589076,2010-01-30 07:57:00,48,5863,$34.13,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7589083,2010-01-30 07:59:00,48,5863,$85.00,Swipe Transaction,43293,Albuquerque,NM,87106.0,5499,,Miscellaneous Food Stores,0.0
7592292,2010-01-31 02:55:00,48,3456,$88.42,Swipe Transaction,37690,Albuquerque,NM,87106.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
