id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7478825,2010-01-01 19:24:00,21,1111,$4.97,Swipe Transaction,48411,Terre Haute,IN,47803.0,5812,,Eating Places and Restaurants,0.0
7482103,2010-01-02 16:39:00,21,1111,$118.47,Online Transaction,17976,ONLINE,,,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
7482545,2010-01-02 19:21:00,21,1111,$3.74,Swipe Transaction,26810,Terre Haute,IN,47805.0,5541,,Service Stations,0.0
7489810,2010-01-04 15:40:00,21,1111,$82.40,Swipe Transaction,48919,Lafayette,IN,47905.0,5311,,Department Stores,0.0
7490391,2010-01-04 18:39:00,21,1111,$3.33,Swipe Transaction,59397,Terre Haute,IN,47803.0,5812,,Eating Places and Restaurants,0.0
7494715,2010-01-05 21:42:00,21,1111,$140.00,Swipe Transaction,27092,Terre Haute,IN,47803.0,4829,,Money Transfer,
7495599,2010-01-06 07:50:00,21,1111,$8.58,Swipe Transaction,59935,Terre Haute,IN,47803.0,5499,,Miscellaneous Food Stores,0.0
7495883,2010-01-06 08:52:00,21,1111,$40.81,Swipe Transaction,36934,Terre Haute,IN,47803.0,7538,,Automotive Service Shops,0.0
7498478,2010-01-06 19:19:00,21,1111,$3.93,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,Bad PIN,"Grocery Stores, Supermarkets",0.0
7504277,2010-01-08 11:25:00,21,1111,$102.14,Swipe Transaction,30286,Brazil,IN,47834.0,4814,,Telecommunication Services,
7506009,2010-01-08 19:10:00,21,1111,$2.89,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,,"Grocery Stores, Supermarkets",0.0
7510037,2010-01-09 21:50:00,21,1111,$15.03,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,,"Grocery Stores, Supermarkets",0.0
7513189,2010-01-10 15:50:00,21,1111,$94.28,Swipe Transaction,82981,Terre Haute,IN,47803.0,5912,,Drug Stores and Pharmacies,0.0
7513743,2010-01-10 18:49:00,21,1111,$2.38,Swipe Transaction,48411,Terre Haute,IN,47803.0,5812,,Eating Places and Restaurants,0.0
7513823,2010-01-10 19:21:00,21,1111,$4.08,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,,"Grocery Stores, Supermarkets",0.0
7514094,2010-01-10 21:42:00,21,1111,$60.00,Swipe Transaction,27092,Terre Haute,IN,47803.0,4829,,Money Transfer,
7517782,2010-01-11 19:01:00,21,1111,$4.65,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,,"Grocery Stores, Supermarkets",0.0
7521126,2010-01-12 15:42:00,21,1111,$88.21,Swipe Transaction,82981,Terre Haute,IN,47803.0,5912,,Drug Stores and Pharmacies,0.0
7522888,2010-01-13 07:37:00,21,1111,$65.31,Online Transaction,9932,ONLINE,,,5311,,Department Stores,0.0
7525644,2010-01-13 18:24:00,21,1111,$4.40,Swipe Transaction,75781,West Terre Haute,IN,47885.0,5411,,"Grocery Stores, Supermarkets",
7525751,2010-01-13 19:09:00,21,1111,$3.26,Swipe Transaction,26810,Terre Haute,IN,47805.0,5541,,Service Stations,0.0
7527129,2010-01-14 08:35:00,21,1111,$24.32,Swipe Transaction,75781,West Terre Haute,IN,47885.0,5411,,"Grocery Stores, Supermarkets",0.0
7529536,2010-01-14 18:01:00,21,1111,$64.00,Swipe Transaction,59935,Terre Haute,IN,47803.0,5499,,Miscellaneous Food Stores,0.0
7529539,2010-01-14 18:03:00,21,1111,$-64.00,Swipe Transaction,59935,Terre Haute,IN,47803.0,5499,,Miscellaneous Food Stores,0.0
7529569,2010-01-14 18:24:00,21,1111,$17.26,Swipe Transaction,59935,Terre Haute,IN,47803.0,5499,,Miscellaneous Food Stores,
7533204,2010-01-15 19:22:00,21,1111,$3.72,Swipe Transaction,48411,Terre Haute,IN,47803.0,5812,,Eating Places and Restaurants,0.0
7536906,2010-01-16 19:21:00,21,1111,$3.39,Swipe Transaction,48411,Terre Haute,IN,47803.0,5812,,Eating Places and Restaurants,0.0
7540801,2010-01-17 18:02:00,21,1111,$9.97,Swipe Transaction,59935,Terre Haute,IN,47803.0,5499,,Miscellaneous Food Stores,0.0
7540808,2010-01-17 18:05:00,21,1111,$-65.00,Swipe Transaction,59935,Terre Haute,IN,47803.0,5499,,Miscellaneous Food Stores,0.0
7540824,2010-01-17 18:12:00,21,1111,$65.00,Swipe Transaction,59935,Terre Haute,IN,47803.0,5499,,Miscellaneous Food Stores,0.0
7540885,2010-01-17 18:37:00,21,1111,$4.35,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,,"Grocery Stores, Supermarkets",0.0
7541002,2010-01-17 19:19:00,21,1111,$3.63,Swipe Transaction,25887,Terre Haute,IN,47803.0,5814,,Fast Food Restaurants,0.0
7544452,2010-01-18 15:59:00,21,1111,$90.03,Swipe Transaction,48919,Lafayette,IN,47905.0,5311,,Department Stores,
7545042,2010-01-18 19:20:00,21,1111,$4.04,Swipe Transaction,75781,West Terre Haute,IN,47885.0,5411,,"Grocery Stores, Supermarkets",0.0
7545314,2010-01-18 21:30:00,21,1111,$19.59,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,,"Grocery Stores, Supermarkets",
7546413,2010-01-19 08:38:00,21,1111,$47.37,Swipe Transaction,36934,Terre Haute,IN,47803.0,7538,,Automotive Service Shops,0.0
7548999,2010-01-19 19:35:00,21,1111,$3.79,Swipe Transaction,48411,Terre Haute,IN,47803.0,5812,,Eating Places and Restaurants,0.0
7555545,2010-01-21 13:04:00,21,1111,$13.30,Swipe Transaction,26810,Terre Haute,IN,47805.0,5541,,Service Stations,0.0
7556350,2010-01-21 15:56:00,21,1111,$81.30,Swipe Transaction,26810,Terre Haute,IN,47805.0,5541,,Service Stations,0.0
7560217,2010-01-22 17:51:00,21,1111,$57.47,Swipe Transaction,463,Terre Haute,IN,47803.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",
7563375,2010-01-23 15:46:00,21,1111,$88.36,Swipe Transaction,30745,Terre Haute,IN,47803.0,5912,,Drug Stores and Pharmacies,0.0
7563870,2010-01-23 18:11:00,21,1111,$21.01,Swipe Transaction,26810,Terre Haute,IN,47805.0,5541,,Service Stations,
7563889,2010-01-23 18:17:00,21,1111,$57.00,Swipe Transaction,26810,Terre Haute,IN,47805.0,5541,,Service Stations,0.0
