id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7475562,2010-01-01 05:55:00,11,243,$262.47,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,,"Recreational Sports, Clubs",
7475730,2010-01-01 06:46:00,11,243,$192.29,Online Transaction,52100,ONLINE,,,7801,,"Athletic Fields, Commercial Sports",0.0
7478449,2010-01-01 17:08:00,11,243,$46.39,Swipe Transaction,13915,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,0.0
7481236,2010-01-02 13:10:00,11,2096,$17.29,Swipe Transaction,35451,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,
7482200,2010-01-02 17:06:00,11,189,$62.38,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,
7484154,2010-01-03 09:23:00,11,189,$117.03,Swipe Transaction,92748,Reisterstown,MD,21136.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",
7486242,2010-01-03 17:23:00,11,189,$55.26,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,
7487317,2010-01-04 06:22:00,11,189,$47.45,Swipe Transaction,5738,Reisterstown,MD,21136.0,7538,,Automotive Service Shops,0.0
7487459,2010-01-04 06:59:00,11,189,$179.30,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,
7489283,2010-01-04 13:28:00,11,5503,$18.19,Swipe Transaction,35451,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,0.0
7489600,2010-01-04 14:49:00,11,5503,$65.95,Swipe Transaction,86561,Reisterstown,MD,21136.0,5300,,Wholesale Clubs,0.0
7490235,2010-01-04 17:26:00,11,243,$56.65,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,0.0
7490244,2010-01-04 17:30:00,11,243,$59.45,Swipe Transaction,13915,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,0.0
7491475,2010-01-05 07:26:00,11,243,$34.85,Swipe Transaction,86410,Baltimore,MD,21206.0,5211,,Lumber and Building Materials,
7493700,2010-01-05 15:24:00,11,189,$104.76,Swipe Transaction,86561,Reisterstown,MD,21136.0,5300,,Wholesale Clubs,0.0
7493844,2010-01-05 16:02:00,11,189,$48.26,Swipe Transaction,35451,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,0.0
7497000,2010-01-06 12:40:00,11,2096,$17.36,Swipe Transaction,4539,Reisterstown,MD,21136.0,5411,,"Grocery Stores, Supermarkets",0.0
7497114,2010-01-06 13:01:00,11,189,$5.87,Swipe Transaction,61195,Reisterstown,MD,21136.0,5541,,Service Stations,0.0
7498165,2010-01-06 17:07:00,11,243,$53.09,Swipe Transaction,35451,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,
7498995,2010-01-07 01:15:00,11,5503,$31.10,Swipe Transaction,60569,Severna Park,MD,21146.0,5300,,Wholesale Clubs,
7502156,2010-01-07 17:20:00,11,243,$49.36,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,0.0
7505125,2010-01-08 14:51:00,11,243,$69.55,Swipe Transaction,4539,Reisterstown,MD,21136.0,5411,,"Grocery Stores, Supermarkets",
7505148,2010-01-08 14:57:00,11,5503,$180.66,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,0.0
7506885,2010-01-09 06:29:00,11,243,$74.80,Swipe Transaction,36934,Reisterstown,MD,21136.0,7538,,Automotive Service Shops,
7508064,2010-01-09 11:38:00,11,2096,$3.52,Swipe Transaction,13523,Reisterstown,MD,21136.0,5310,,Discount Stores,0.0
7509421,2010-01-09 17:02:00,11,243,$26.16,Swipe Transaction,13915,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,
7510094,2010-01-09 22:16:00,11,243,$42.07,Swipe Transaction,95130,Reisterstown,MD,21136.0,7832,,Motion Picture Theaters,0.0
7512510,2010-01-10 13:14:00,11,243,$6.02,Swipe Transaction,13915,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,0.0
7513056,2010-01-10 15:19:00,11,243,$79.50,Swipe Transaction,62371,Reisterstown,MD,21136.0,7230,,Beauty and Barber Shops,0.0
7514585,2010-01-11 06:09:00,11,189,$59.28,Swipe Transaction,5738,Reisterstown,MD,21136.0,7538,,Automotive Service Shops,
7517527,2010-01-11 17:16:00,11,243,$25.11,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,0.0
7520575,2010-01-12 13:29:00,11,243,$14.99,Swipe Transaction,4539,Reisterstown,MD,21136.0,5411,,"Grocery Stores, Supermarkets",0.0
7521196,2010-01-12 15:59:00,11,243,$80.12,Swipe Transaction,48919,Reisterstown,MD,21136.0,5311,,Department Stores,
7524551,2010-01-13 13:29:00,11,189,$15.27,Swipe Transaction,4539,Reisterstown,MD,21136.0,5411,,"Grocery Stores, Supermarkets",0.0
7525514,2010-01-13 17:20:00,11,189,$48.39,Swipe Transaction,13915,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,0.0
7527122,2010-01-14 08:34:00,11,2096,$11.35,Swipe Transaction,53084,Reisterstown,MD,21136.0,7542,,Car Washes,0.0
7528371,2010-01-14 13:08:00,11,243,$14.63,Swipe Transaction,61195,Reisterstown,MD,21136.0,5541,,Service Stations,
7528971,2010-01-14 15:24:00,11,5503,$102.64,Swipe Transaction,20561,Reisterstown,MD,21136.0,5912,,Drug Stores and Pharmacies,0.0
7529413,2010-01-14 17:11:00,11,5503,$46.91,Swipe Transaction,35451,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,0.0
7532895,2010-01-15 17:12:00,11,5503,$65.73,Swipe Transaction,35451,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,
7539802,2010-01-17 13:27:00,11,5503,$14.82,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,
7539869,2010-01-17 13:45:00,11,243,$16.24,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,
7539906,2010-01-17 13:53:00,11,2096,$12.71,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,Bad PIN,Fast Food Restaurants,0.0
7540696,2010-01-17 17:22:00,11,243,$51.22,Swipe Transaction,25887,Reisterstown,MD,21136.0,5814,,Fast Food Restaurants,0.0
7540799,2010-01-17 17:59:00,11,189,$49.20,Swipe Transaction,13915,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,
7544737,2010-01-18 17:06:00,11,5503,$50.30,Swipe Transaction,35451,Reisterstown,MD,21136.0,5812,,Eating Places and Restaurants,
