id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7476074,2010-01-01 08:09:00,37,1183,$25.89,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7476073,2010-01-01 08:09:00,37,1183,$-90.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7476126,2010-01-01 08:25:00,37,1183,$90.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7476330,2010-01-01 09:13:00,37,1183,$60.00,Swipe Transaction,27092,Skaneateles Falls,NY,13153.0,4829,,Money Transfer,0.0
7478676,2010-01-01 18:34:00,37,1183,$14.74,Online Transaction,16798,ONLINE,,,4121,,Taxicabs and Limousines,0.0
7480075,2010-01-02 08:08:00,37,1183,$48.37,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7480081,2010-01-02 08:10:00,37,1183,$64.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,
7480105,2010-01-02 08:16:00,37,1183,$-64.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7482278,2010-01-02 17:34:00,37,1183,$46.69,Swipe Transaction,88552,Hastings,NY,13076.0,5310,,Discount Stores,0.0
7485348,2010-01-03 13:41:00,37,1183,$72.00,Swipe Transaction,40568,Hannibal,NY,13074.0,5300,,Wholesale Clubs,0.0
7486261,2010-01-03 17:30:00,37,1183,$33.46,Swipe Transaction,86410,Syracuse,NY,13206.0,5211,,Lumber and Building Materials,0.0
7487755,2010-01-04 08:04:00,37,1183,$77.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,
7487804,2010-01-04 08:17:00,37,1183,$48.42,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,
7487807,2010-01-04 08:18:00,37,1183,$-77.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7488124,2010-01-04 09:24:00,37,1183,$40.00,Swipe Transaction,27092,Skaneateles Falls,NY,13153.0,4829,,Money Transfer,0.0
7488895,2010-01-04 12:10:00,37,1183,$256.35,Swipe Transaction,92070,Boonville,NY,13309.0,5533,,Automotive Parts and Accessories Stores,0.0
7489847,2010-01-04 15:48:00,37,1183,$30.83,Swipe Transaction,83473,Jamesville,NY,13078.0,7349,,Cleaning and Maintenance Services,
7490366,2010-01-04 18:26:00,37,1183,$64.22,Swipe Transaction,28174,Hannibal,NY,13074.0,7230,,Beauty and Barber Shops,0.0
7490731,2010-01-04 21:36:00,37,1183,$14.02,Swipe Transaction,47530,Hannibal,NY,13074.0,5813,,Drinking Places (Alcoholic Beverages),0.0
7491685,2010-01-05 08:12:00,37,1183,$-95.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7491692,2010-01-05 08:13:00,37,1183,$95.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7491739,2010-01-05 08:23:00,37,1183,$41.07,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7494206,2010-01-05 17:39:00,37,1183,$45.29,Swipe Transaction,34702,Port Byron,NY,13140.0,5310,,Discount Stores,0.0
7494322,2010-01-05 18:32:00,37,1183,$58.36,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,0.0
7495646,2010-01-06 08:03:00,37,1183,$94.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7495705,2010-01-06 08:14:00,37,1183,$43.62,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7495757,2010-01-06 08:27:00,37,1183,$-94.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7498582,2010-01-06 20:06:00,37,1183,$5.26,Swipe Transaction,72220,Hannibal,NY,13074.0,5411,,"Grocery Stores, Supermarkets",0.0
7499695,2010-01-07 08:00:00,37,1183,$40.55,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7499704,2010-01-07 08:02:00,37,1183,$-99.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7499790,2010-01-07 08:22:00,37,1183,$99.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7503409,2010-01-08 07:31:00,37,1183,$-69.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7503440,2010-01-08 07:37:00,37,1183,$69.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,
7503539,2010-01-08 07:59:00,37,1183,$42.95,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,
7507217,2010-01-09 08:11:00,37,1183,$89.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,
7507280,2010-01-09 08:24:00,37,1183,$-89.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,
7507302,2010-01-09 08:29:00,37,1183,$34.55,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7507441,2010-01-09 09:04:00,37,1183,$61.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7507451,2010-01-09 09:06:00,37,1183,$34.95,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7507462,2010-01-09 09:10:00,37,1183,$-61.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,,Service Stations,0.0
7509516,2010-01-09 17:44:00,37,1183,$44.83,Swipe Transaction,88552,Hastings,NY,13076.0,5310,,Discount Stores,0.0
7511022,2010-01-10 08:05:00,37,1183,$73.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,
7511045,2010-01-10 08:12:00,37,1183,$36.47,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7511071,2010-01-10 08:17:00,37,1183,$-73.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7512297,2010-01-10 12:34:00,37,1183,$29.49,Swipe Transaction,22310,Hannibal,NY,13074.0,5912,,Drug Stores and Pharmacies,0.0
7515129,2010-01-11 08:15:00,37,1183,$-76.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7515146,2010-01-11 08:18:00,37,1183,$76.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7515192,2010-01-11 08:28:00,37,1183,$35.87,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7521204,2010-01-12 16:01:00,37,1183,$18.09,Swipe Transaction,72220,Hannibal,NY,13074.0,5411,,"Grocery Stores, Supermarkets",
7523069,2010-01-13 08:18:00,37,1183,$-78.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7523078,2010-01-13 08:19:00,37,1183,$78.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,
7523117,2010-01-13 08:27:00,37,1183,$40.61,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7524271,2010-01-13 12:35:00,37,1183,$31.14,Swipe Transaction,40568,Hannibal,NY,13074.0,5300,,Wholesale Clubs,0.0
7525190,2010-01-13 15:59:00,37,1183,$56.46,Swipe Transaction,32175,Jamesville,NY,13078.0,7538,,Automotive Service Shops,0.0
7526086,2010-01-13 21:57:00,37,1183,$24.03,Swipe Transaction,47530,Hannibal,NY,13074.0,5813,,Drinking Places (Alcoholic Beverages),
7526975,2010-01-14 08:01:00,37,1183,$90.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,
7527000,2010-01-14 08:05:00,37,1183,$39.02,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,
7527100,2010-01-14 08:29:00,37,1183,$-90.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7530087,2010-01-14 22:24:00,37,1183,$137.04,Swipe Transaction,91050,Hannibal,NY,13074.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
7531578,2010-01-15 11:34:00,37,1183,$15.10,Swipe Transaction,91128,Mc Graw,NY,13101.0,5411,,"Grocery Stores, Supermarkets",0.0
7534377,2010-01-16 08:08:00,37,1183,$-74.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7534443,2010-01-16 08:23:00,37,1183,$74.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7534444,2010-01-16 08:23:00,37,1183,$34.20,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7534890,2010-01-16 10:27:00,37,1183,$478.12,Swipe Transaction,90024,Hannibal,NY,13074.0,8111,,Legal Services and Attorneys,
7535415,2010-01-16 12:29:00,37,1183,$61.88,Swipe Transaction,71121,Liverpool,NY,13088.0,8043,,"Optometrists, Optical Goods and Eyeglasses",0.0
7535806,2010-01-16 14:07:00,37,1183,$7.92,Swipe Transaction,82981,Homer,NY,13077.0,5912,,Drug Stores and Pharmacies,0.0
7537221,2010-01-16 21:32:00,37,1183,$15.44,Swipe Transaction,47530,Hannibal,NY,13074.0,5813,,Drinking Places (Alcoholic Beverages),0.0
7538225,2010-01-17 08:08:00,37,1183,$-65.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,
7538278,2010-01-17 08:18:00,37,1183,$41.73,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7538311,2010-01-17 08:24:00,37,1183,$65.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7540941,2010-01-17 18:58:00,37,1183,$13.81,Online Transaction,16798,ONLINE,,,4121,,Taxicabs and Limousines,0.0
7541157,2010-01-17 20:23:00,37,1183,$5.24,Swipe Transaction,91128,Mc Graw,NY,13101.0,5411,,"Grocery Stores, Supermarkets",0.0
7542329,2010-01-18 08:10:00,37,1183,$88.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7542337,2010-01-18 08:11:00,37,1183,$38.10,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7542371,2010-01-18 08:17:00,37,1183,$-88.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
7543264,2010-01-18 11:39:00,37,1183,$11.15,Swipe Transaction,60569,Syracuse,NY,13219.0,5300,,Wholesale Clubs,0.0
7544800,2010-01-18 17:33:00,37,1183,$42.93,Swipe Transaction,91128,Mc Graw,NY,13101.0,5411,,"Grocery Stores, Supermarkets",0.0
7545892,2010-01-19 06:40:00,37,1183,$4.99,Online Transaction,85247,ONLINE,,,5815,,"Digital Goods - Media, Books, Apps",0.0
7547596,2010-01-19 13:01:00,37,1183,$43.87,Swipe Transaction,89069,Mexico,NY,13114.0,5251,,Hardware Stores,0.0
7547976,2010-01-19 14:25:00,37,1183,$6.08,Swipe Transaction,34702,Port Byron,NY,13140.0,5310,,Discount Stores,0.0
7548180,2010-01-19 15:14:00,37,1183,$14.62,Swipe Transaction,82981,Homer,NY,13077.0,5912,,Drug Stores and Pharmacies,0.0
7550122,2010-01-20 08:01:00,37,1183,$-86.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,,Miscellaneous Food Stores,0.0
