id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7475566,2010-01-01 05:57:00,28,2568,$300.48,Swipe Transaction,23008,Woodbridge,VA,22191.0,5932,,Antique Shops,
7476860,2010-01-01 11:11:00,28,2568,$20.00,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,
7478866,2010-01-01 19:40:00,28,2568,$35.11,Swipe Transaction,98783,Woodbridge,VA,22192.0,7832,Bad PIN,Motion Picture Theaters,
7478911,2010-01-01 19:56:00,28,2568,$21.29,Swipe Transaction,98783,Woodbridge,VA,22192.0,7832,,Motion Picture Theaters,0.0
7479167,2010-01-01 21:28:00,28,2568,$338.74,Online Transaction,23446,ONLINE,,,7801,,"Athletic Fields, Commercial Sports",
7480410,2010-01-02 09:46:00,28,2568,$58.57,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,0.0
7480450,2010-01-02 09:55:00,28,2568,$-97.00,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,0.0
7480449,2010-01-02 09:55:00,28,2568,$97.00,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,
7488152,2010-01-04 09:33:00,28,2568,$27.45,Swipe Transaction,82981,Woodbridge,VA,22191.0,5912,,Drug Stores and Pharmacies,0.0
7488409,2010-01-04 10:27:00,28,2568,$34.01,Swipe Transaction,79843,Woodbridge,VA,22191.0,5411,,"Grocery Stores, Supermarkets",0.0
7489833,2010-01-04 15:45:00,28,2568,$160.69,Swipe Transaction,76326,Woodbridge,VA,22191.0,7922,,Theatrical Producers,0.0
7491967,2010-01-05 09:15:00,28,2568,$28.63,Swipe Transaction,98374,Woodbridge,VA,22191.0,5411,,"Grocery Stores, Supermarkets",
7499056,2010-01-07 03:00:00,28,2568,$21.89,Swipe Transaction,90865,Woodbridge,VA,22192.0,5311,,Department Stores,0.0
7501853,2010-01-07 16:02:00,28,2568,$20.00,Swipe Transaction,27092,Woodbridge,VA,22191.0,4829,,Money Transfer,0.0
7503797,2010-01-08 09:18:00,28,2568,$5.57,Swipe Transaction,75936,Woodbridge,VA,22191.0,5814,,Fast Food Restaurants,
7504139,2010-01-08 10:54:00,28,2568,$78.54,Swipe Transaction,61738,Bealeton,VA,22712.0,5094,,Precious Stones and Metals,0.0
7506166,2010-01-08 20:23:00,28,2568,$34.74,Swipe Transaction,75936,Woodbridge,VA,22191.0,5814,,Fast Food Restaurants,
7507589,2010-01-09 09:44:00,28,2568,$-63.00,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,
7507597,2010-01-09 09:45:00,28,2568,$63.00,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,0.0
7507614,2010-01-09 09:49:00,28,2568,$70.17,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,0.0
7509193,2010-01-09 16:10:00,28,2568,$20.00,Swipe Transaction,27092,Woodbridge,VA,22191.0,4829,,Money Transfer,
7509982,2010-01-09 21:27:00,28,2568,$315.56,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,,"Recreational Sports, Clubs",
7511862,2010-01-10 11:04:00,28,2568,$19.31,Swipe Transaction,98374,Woodbridge,VA,22191.0,5411,,"Grocery Stores, Supermarkets",0.0
7515483,2010-01-11 09:37:00,28,2568,$33.02,Swipe Transaction,69964,Woodbridge,VA,22191.0,5912,,Drug Stores and Pharmacies,
7517311,2010-01-11 16:21:00,28,2568,$18.93,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,0.0
7518446,2010-01-12 04:08:00,28,2568,$45.11,Swipe Transaction,88760,Woodbridge,VA,22191.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
7523422,2010-01-13 09:32:00,28,2568,$61.17,Swipe Transaction,59935,Woodbridge,VA,22191.0,5499,,Miscellaneous Food Stores,
7523464,2010-01-13 09:41:00,28,2568,$51.00,Swipe Transaction,59935,Woodbridge,VA,22191.0,5499,,Miscellaneous Food Stores,
7523494,2010-01-13 09:47:00,28,2568,$-51.00,Swipe Transaction,59935,Woodbridge,VA,22191.0,5499,,Miscellaneous Food Stores,0.0
7524496,2010-01-13 13:18:00,28,2568,$46.21,Online Transaction,89705,ONLINE,,,5193,,"Florists Supplies, Nursery Stock and Flowers",0.0
7525189,2010-01-13 15:59:00,28,2568,$29.48,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7526048,2010-01-13 21:37:00,28,2568,$466.61,Swipe Transaction,69956,Woodbridge,VA,22191.0,5310,,Discount Stores,0.0
7530555,2010-01-15 06:54:00,28,2568,$30.46,Swipe Transaction,12237,Woodbridge,VA,22191.0,7542,,Car Washes,0.0
7531138,2010-01-15 09:38:00,28,2568,$13.94,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,
7531259,2010-01-15 10:18:00,28,2568,$76.84,Swipe Transaction,41124,Woodbridge,VA,22191.0,7230,,Beauty and Barber Shops,
7539626,2010-01-17 12:54:00,28,2568,$30.86,Swipe Transaction,71667,Woodbridge,VA,22191.0,7538,,Automotive Service Shops,0.0
7540396,2010-01-17 15:57:00,28,2568,$38.71,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7540514,2010-01-17 16:27:00,28,2568,$20.00,Swipe Transaction,27092,Woodbridge,VA,22191.0,4829,,Money Transfer,0.0
7541029,2010-01-17 19:29:00,28,2568,$29.89,Swipe Transaction,98783,Woodbridge,VA,22192.0,7832,,Motion Picture Theaters,
7543102,2010-01-18 11:02:00,28,2568,$19.65,Swipe Transaction,79843,Woodbridge,VA,22191.0,5411,,"Grocery Stores, Supermarkets",
7544411,2010-01-18 15:50:00,28,2568,$40.91,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7544497,2010-01-18 16:08:00,28,2568,$16.68,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,,Service Stations,0.0
7547732,2010-01-19 13:27:00,28,2568,$306.20,Swipe Transaction,68977,Mount Crawford,VA,22841.0,3174,,Upholstery and Drapery Stores,
7549212,2010-01-19 21:29:00,28,2568,$255.27,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,,"Recreational Sports, Clubs",
7551281,2010-01-20 12:20:00,28,2568,$27.47,Swipe Transaction,32175,Woodbridge,VA,22191.0,7538,,Automotive Service Shops,0.0
7559798,2010-01-22 15:45:00,28,2568,$36.20,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7560597,2010-01-22 20:25:00,28,2568,$56.96,Swipe Transaction,87625,Woodbridge,VA,22191.0,5812,,Eating Places and Restaurants,0.0
7565836,2010-01-24 09:33:00,28,2568,$65.20,Swipe Transaction,59935,Woodbridge,VA,22191.0,5499,,Miscellaneous Food Stores,0.0
7565871,2010-01-24 09:41:00,28,2568,$-65.00,Swipe Transaction,59935,Woodbridge,VA,22191.0,5499,,Miscellaneous Food Stores,0.0
7565945,2010-01-24 09:58:00,28,2568,$65.00,Swipe Transaction,59935,Woodbridge,VA,22191.0,5499,,Miscellaneous Food Stores,0.0
7568446,2010-01-24 21:16:00,28,2568,$279.33,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,,"Recreational Sports, Clubs",0.0
7575167,2010-01-26 13:42:00,28,2568,$242.27,Swipe Transaction,60569,Woodbridge,VA,22191.0,5300,,Wholesale Clubs,0.0
