id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7478116,2010-01-01 15:45:00,27,2417,$10.92,Swipe Transaction,59935,Brookhaven,MS,39601.0,5499,,Miscellaneous Food Stores,0.0
7478134,2010-01-01 15:51:00,27,2417,$-68.00,Swipe Transaction,59935,Brookhaven,MS,39601.0,5499,,Miscellaneous Food Stores,0.0
7478133,2010-01-01 15:51:00,27,2417,$68.00,Swipe Transaction,59935,Brookhaven,MS,39601.0,5499,,Miscellaneous Food Stores,0.0
7483173,2010-01-03 04:50:00,27,5025,$42.02,Swipe Transaction,81536,Carthage,MS,39051.0,5310,,Discount Stores,
7485981,2010-01-03 16:14:00,27,1051,$50.31,Swipe Transaction,34223,Brandon,MS,39042.0,7230,,Beauty and Barber Shops,0.0
7486450,2010-01-03 18:58:00,27,5383,$83.97,Swipe Transaction,48516,Brandon,MS,39042.0,5912,,Drug Stores and Pharmacies,0.0
7486928,2010-01-03 22:44:00,27,5025,$27.41,Swipe Transaction,100043,Carthage,MS,39051.0,7832,,Motion Picture Theaters,0.0
7487169,2010-01-04 04:45:00,27,2417,$35.67,Swipe Transaction,71732,Brandon,MS,39042.0,5211,,Lumber and Building Materials,
7491061,2010-01-05 04:41:00,27,2417,$36.82,Swipe Transaction,48516,Brandon,MS,39042.0,5912,,Drug Stores and Pharmacies,0.0
7493067,2010-01-05 13:02:00,27,1051,$100.00,Swipe Transaction,27092,Brandon,MS,39047.0,4829,,Money Transfer,0.0
7493899,2010-01-05 16:14:00,27,1051,$50.43,Swipe Transaction,34223,Brandon,MS,39042.0,7230,,Beauty and Barber Shops,0.0
7494825,2010-01-05 22:32:00,27,5025,$5.85,Swipe Transaction,71313,Brandon,MS,39042.0,5651,,Family Clothing Stores,0.0
7495071,2010-01-06 04:31:00,27,2417,$24.00,Swipe Transaction,50783,Clinton,MS,39056.0,5411,,"Grocery Stores, Supermarkets",0.0
7495122,2010-01-06 05:38:00,27,5025,$20.44,Swipe Transaction,20561,Brandon,MS,39042.0,5912,,Drug Stores and Pharmacies,0.0
