id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7476801,2010-01-01 10:57:00,40,2011,$60.68,Swipe Transaction,20561,Chillicothe,OH,45601.0,5912,,Drug Stores and Pharmacies,0.0
7477891,2010-01-01 14:45:00,40,2011,$7.53,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",0.0
7481505,2010-01-02 14:09:00,40,2437,$60.00,Swipe Transaction,27092,Chillicothe,OH,45601.0,4829,,Money Transfer,0.0
7481675,2010-01-02 14:50:00,40,2437,$7.83,Swipe Transaction,14045,Springfield,OH,45506.0,5921,,"Package Stores, Beer, Wine, Liquor",
7482813,2010-01-02 21:36:00,40,2437,$26.65,Swipe Transaction,30055,Frankfort,OH,45628.0,7832,,Motion Picture Theaters,0.0
7485412,2010-01-03 13:56:00,40,2437,$40.00,Swipe Transaction,27092,Chillicothe,OH,45601.0,4829,,Money Transfer,0.0
7486331,2010-01-03 18:00:00,40,2011,$32.94,Swipe Transaction,55060,Chillicothe,OH,45601.0,5812,,Eating Places and Restaurants,0.0
7486844,2010-01-03 21:53:00,40,2011,$28.89,Swipe Transaction,30055,Frankfort,OH,45628.0,7832,,Motion Picture Theaters,0.0
7489520,2010-01-04 14:31:00,40,3648,$7.44,Swipe Transaction,14045,Springfield,OH,45506.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7493475,2010-01-05 14:33:00,40,2437,$5.40,Swipe Transaction,46284,Chillicothe,OH,45601.0,5411,,"Grocery Stores, Supermarkets",0.0
7494814,2010-01-05 22:27:00,40,3648,$14.43,Online Transaction,39261,ONLINE,,,5815,,"Digital Goods - Media, Books, Apps",
7497561,2010-01-06 14:49:00,40,2437,$5.10,Swipe Transaction,14045,Springfield,OH,45506.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7506486,2010-01-08 22:53:00,40,2437,$23.69,Swipe Transaction,57307,Chillicothe,OH,45601.0,7832,,Motion Picture Theaters,
7508057,2010-01-09 11:36:00,40,2011,$9.17,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",0.0
7508844,2010-01-09 14:46:00,40,2011,$8.39,Swipe Transaction,20561,Chillicothe,OH,45601.0,5912,,Drug Stores and Pharmacies,0.0
7512633,2010-01-10 13:43:00,40,3648,$100.00,Swipe Transaction,27092,Chillicothe,OH,45601.0,4829,,Money Transfer,0.0
7512976,2010-01-10 15:00:00,40,2011,$3.57,Swipe Transaction,75270,Springfield,OH,45506.0,7210,,Laundry Services,0.0
7516859,2010-01-11 14:37:00,40,2437,$7.66,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",
7519972,2010-01-12 11:26:00,40,2437,$22.03,Swipe Transaction,34989,Springfield,OH,45506.0,7538,,Automotive Service Shops,0.0
7520915,2010-01-12 14:48:00,40,2437,$8.32,Swipe Transaction,26810,Springfield,OH,45506.0,5541,,Service Stations,0.0
7524811,2010-01-13 14:27:00,40,2437,$8.88,Swipe Transaction,46284,Chillicothe,OH,45601.0,5411,,"Grocery Stores, Supermarkets",0.0
7524851,2010-01-13 14:35:00,40,3648,$5.20,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",0.0
7528830,2010-01-14 14:53:00,40,2437,$8.02,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",0.0
7529903,2010-01-14 20:48:00,40,2437,$26.48,Online Transaction,54298,ONLINE,,,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
7532265,2010-01-15 14:22:00,40,2011,$10.33,Swipe Transaction,44316,Springfield,OH,45506.0,5912,,Drug Stores and Pharmacies,0.0
7532395,2010-01-15 14:55:00,40,2011,$8.31,Swipe Transaction,20561,Chillicothe,OH,45601.0,5912,,Drug Stores and Pharmacies,0.0
7533047,2010-01-15 18:18:00,40,3648,$31.96,Swipe Transaction,56018,Springfield,OH,45506.0,5812,,Eating Places and Restaurants,0.0
7535004,2010-01-16 10:55:00,40,2011,$34.42,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",0.0
7535970,2010-01-16 14:42:00,40,2011,$7.70,Swipe Transaction,46284,Chillicothe,OH,45601.0,5411,,"Grocery Stores, Supermarkets",0.0
7540176,2010-01-17 14:56:00,40,3648,$5.00,Swipe Transaction,44316,Springfield,OH,45506.0,5912,,Drug Stores and Pharmacies,0.0
7541425,2010-01-17 22:20:00,40,3648,$21.36,Online Transaction,85247,ONLINE,,,5815,,"Digital Goods - Media, Books, Apps",0.0
7544265,2010-01-18 15:19:00,40,2011,$11.88,Swipe Transaction,75270,Springfield,OH,45506.0,7210,,Laundry Services,
7544902,2010-01-18 18:18:00,40,2437,$35.20,Swipe Transaction,75936,Springfield,OH,45506.0,5814,,Fast Food Restaurants,0.0
7548100,2010-01-19 14:54:00,40,3648,$6.71,Swipe Transaction,20561,Chillicothe,OH,45601.0,5912,,Drug Stores and Pharmacies,0.0
7551958,2010-01-20 14:40:00,40,2011,$11.26,Swipe Transaction,75270,Springfield,OH,45506.0,7210,,Laundry Services,
7555087,2010-01-21 11:22:00,40,2437,$38.19,Swipe Transaction,24823,Chillicothe,OH,45601.0,7538,,Automotive Service Shops,0.0
7556221,2010-01-21 15:28:00,40,3648,$11.62,Swipe Transaction,75270,Springfield,OH,45506.0,7210,,Laundry Services,0.0
7559498,2010-01-22 14:33:00,40,3648,$4.80,Swipe Transaction,44316,Springfield,OH,45506.0,5912,,Drug Stores and Pharmacies,
7562172,2010-01-23 10:56:00,40,3648,$68.98,Swipe Transaction,44316,Springfield,OH,45506.0,5912,,Drug Stores and Pharmacies,0.0
7563338,2010-01-23 15:34:00,40,3648,$6.82,Swipe Transaction,46284,Chillicothe,OH,45601.0,5411,,"Grocery Stores, Supermarkets",
7566413,2010-01-24 11:38:00,40,2437,$39.14,Swipe Transaction,32175,Chillicothe,OH,45601.0,7538,,Automotive Service Shops,0.0
7567357,2010-01-24 14:58:00,40,3648,$5.89,Swipe Transaction,26810,Springfield,OH,45506.0,5541,,Service Stations,
7567517,2010-01-24 15:34:00,40,2437,$6.84,Swipe Transaction,14045,Springfield,OH,45506.0,5921,,"Package Stores, Beer, Wine, Liquor",
7570402,2010-01-25 11:30:00,40,2437,$7.03,Swipe Transaction,75936,Springfield,OH,45506.0,5814,,Fast Food Restaurants,
7571348,2010-01-25 14:38:00,40,3648,$16.52,Swipe Transaction,75270,Springfield,OH,45506.0,7210,,Laundry Services,
7571377,2010-01-25 14:45:00,40,2437,$7.13,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",0.0
7575633,2010-01-26 15:26:00,40,3648,$8.08,Swipe Transaction,14045,Springfield,OH,45506.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7579471,2010-01-27 14:31:00,40,2011,$8.52,Swipe Transaction,46284,Chillicothe,OH,45601.0,5411,,"Grocery Stores, Supermarkets",
7579656,2010-01-27 15:11:00,40,3648,$12.97,Swipe Transaction,75270,Springfield,OH,45506.0,7210,,Laundry Services,
7583474,2010-01-28 14:46:00,40,2437,$8.25,Swipe Transaction,1642,Springfield,OH,45506.0,5411,,"Grocery Stores, Supermarkets",
7584256,2010-01-28 18:14:00,40,2011,$8.43,Swipe Transaction,55060,Chillicothe,OH,45601.0,5812,,Eating Places and Restaurants,0.0
7586850,2010-01-29 13:48:00,40,3648,$120.00,Swipe Transaction,27092,Chillicothe,OH,45601.0,4829,,Money Transfer,0.0
7587033,2010-01-29 14:35:00,40,2437,$5.94,Swipe Transaction,14045,Springfield,OH,45506.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7587787,2010-01-29 17:51:00,40,2011,$12.38,Swipe Transaction,46284,Chillicothe,OH,45601.0,5411,,"Grocery Stores, Supermarkets",0.0
7588275,2010-01-29 21:32:00,40,3648,$15.16,Swipe Transaction,30055,Frankfort,OH,45628.0,7832,,Motion Picture Theaters,0.0
