id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7477483,2010-01-01 13:10,0,4639,$33.96 ,Swipe Transaction,20519,Portland,ME,4101,5942,,Book Stores,0
7478861,2010-01-01 19:39,0,4639,$7.78 ,Swipe Transaction,55060,Scarborough,ME,4074,5812,,Eating Places and Restaurants,0
7479264,2010-01-01 22:13,0,4639,$65.86 ,Swipe Transaction,32164,Scarborough,ME,4074,5813,,Drinking Places (Alcoholic Beverages),0
7481226,2010-01-02 13:08,0,4639,$55.85 ,Swipe Transaction,26909,Standish,ME,4084,5211,,Lumber and Building Materials,
7485861,2010-01-03 15:44,0,4639,$1.37 ,Swipe Transaction,14528,Scarborough,ME,4074,5499,,Miscellaneous Food Stores,0
7486840,2010-01-03 21:52,0,4639,$39.91 ,Swipe Transaction,32164,Scarborough,ME,4074,5813,,Drinking Places (Alcoholic Beverages),
7487951,2010-01-04 8:49,0,4639,$167.62 ,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,0
7489145,2010-01-04 13:03,0,4639,$28.68 ,Online Transaction,18563,ONLINE,,,4121,,Taxicabs and Limousines,
7489223,2010-01-04 13:19,0,4639,$30.32 ,Swipe Transaction,48919,Springvale,ME,4083,5311,,Department Stores,0
7489546,2010-01-04 14:39,0,4639,$2.34 ,Swipe Transaction,14528,Scarborough,ME,4074,5499,,Miscellaneous Food Stores,0
7490538,2010-01-04 19:55,0,4639,$7.79 ,Swipe Transaction,55060,Scarborough,ME,4074,5812,,Eating Places and Restaurants,0
7491448,2010-01-05 7:19,0,4639,$103.75 ,Swipe Transaction,60569,Lewiston,ME,4240,5300,,Wholesale Clubs,0
7492801,2010-01-05 12:09,0,4639,$23.85 ,Swipe Transaction,83271,Portland,ME,4103,4214,,Motor Freight Carriers and Trucking,
7493351,2010-01-05 14:02,0,4639,$25.72 ,Online Transaction,16798,ONLINE,,,4121,,Taxicabs and Limousines,
7493795,2010-01-05 15:49,0,4639,$19.93 ,Swipe Transaction,50783,Steep Falls,ME,4085,5411,,"Grocery Stores, Supermarkets",0
7496954,2010-01-06 12:31,0,4639,($100.00),Swipe Transaction,28395,Springvale,ME,4083,5541,,Service Stations,0
7497051,2010-01-06 12:50,0,4639,$61.43 ,Swipe Transaction,28395,Springvale,ME,4083,5541,,Service Stations,0
7497089,2010-01-06 12:56,0,4639,$100.00 ,Swipe Transaction,28395,Springvale,ME,4083,5541,,Service Stations,0
7498826,2010-01-06 22:20,0,4639,$57.82 ,Swipe Transaction,32164,Scarborough,ME,4074,5813,,Drinking Places (Alcoholic Beverages),0
7499037,2010-01-07 2:25,0,4639,$104.01 ,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,
7500726,2010-01-07 11:53,0,4639,$41.42 ,Swipe Transaction,57053,Scarborough,ME,4074,7538,,Automotive Service Shops,
7501204,2010-01-07 13:30,0,4639,$43.31 ,Swipe Transaction,43925,Scarborough,ME,4074,5411,,"Grocery Stores, Supermarkets",0
7502275,2010-01-07 18:08,0,4639,$180.00 ,Swipe Transaction,78644,Las Vegas,NV,89148,3775,,Railroad Freight,0
7502497,2010-01-07 19:37,0,4639,$10.64 ,Swipe Transaction,55060,Florence,MA,1062,5812,,Eating Places and Restaurants,
7502841,2010-01-07 22:26,0,4639,$49.73 ,Swipe Transaction,99130,Florence,MA,1062,5813,,Drinking Places (Alcoholic Beverages),0
7506193,2010-01-08 20:34,0,4639,$8.53 ,Swipe Transaction,2703,Florence,MA,1062,5814,,Fast Food Restaurants,0
7506393,2010-01-08 22:07,0,4639,$42.33 ,Swipe Transaction,99130,Florence,MA,1062,5813,,Drinking Places (Alcoholic Beverages),0
7508450,2010-01-09 13:09,0,4639,$42.41 ,Swipe Transaction,43293,Florence,MA,1062,5499,,Miscellaneous Food Stores,0
7508475,2010-01-09 13:15,0,4639,$42.45 ,Swipe Transaction,44822,Florence,MA,1062,5211,,Lumber and Building Materials,0
7508494,2010-01-09 13:19,0,4639,$79.00 ,Swipe Transaction,43293,Florence,MA,1062,5499,,Miscellaneous Food Stores,0
7508521,2010-01-09 13:25,0,4639,($79.00),Swipe Transaction,43293,Florence,MA,1062,5499,,Miscellaneous Food Stores,0
7508778,2010-01-09 14:34,0,4639,($180.00),Swipe Transaction,78644,Las Vegas,NV,89148,3775,,Railroad Freight,0
7508789,2010-01-09 14:36,0,4639,$157.42 ,Swipe Transaction,78644,Las Vegas,NV,89148,3775,,Railroad Freight,
7508868,2010-01-09 14:50,0,4639,$128.09 ,Swipe Transaction,3558,Worcester,MA,1607,3640,Insufficient Balance,"Lighting, Fixtures, Electrical Supplies",
7509799,2010-01-09 19:56,0,4639,$9.31 ,Swipe Transaction,55060,Scarborough,ME,4074,5812,,Eating Places and Restaurants,
7510108,2010-01-09 22:21,0,4639,$61.32 ,Swipe Transaction,32164,Scarborough,ME,4074,5813,,Drinking Places (Alcoholic Beverages),
7512455,2010-01-10 13:04,0,4639,$49.23 ,Swipe Transaction,50783,Steep Falls,ME,4085,5411,,"Grocery Stores, Supermarkets",
7514158,2010-01-10 22:14,0,4639,$20.79 ,Swipe Transaction,41431,Portland,ME,4102,7832,,Motion Picture Theaters,0
7516490,2010-01-11 13:13,0,4639,$44.09 ,Swipe Transaction,43925,Scarborough,ME,4074,5411,,"Grocery Stores, Supermarkets",0
7516735,2010-01-11 14:08,0,4639,$48.47 ,Online Transaction,9932,ONLINE,,,5311,,Department Stores,0
7517869,2010-01-11 19:42,0,4639,$5.72 ,Swipe Transaction,98648,Scarborough,ME,4074,5814,,Fast Food Restaurants,0
7517920,2010-01-11 20:12,0,4639,$8.09 ,Swipe Transaction,13153,Scarborough,ME,4074,5812,,Eating Places and Restaurants,0
7518235,2010-01-11 22:51,0,4639,$164.43 ,Swipe Transaction,34490,Bangor,ME,4401,5719,,Miscellaneous Home Furnishing Stores,
7520512,2010-01-12 13:17,0,4639,$55.01 ,Swipe Transaction,32858,Burlington,VT,5401,5311,,Department Stores,0
7520878,2010-01-12 14:38,0,4639,$18.56 ,Swipe Transaction,60510,Scarborough,ME,4074,5912,,Drug Stores and Pharmacies,
7521071,2010-01-12 15:31,0,4639,$15.18 ,Swipe Transaction,43925,Scarborough,ME,4074,5411,,"Grocery Stores, Supermarkets",0
7521860,2010-01-12 19:49,0,4639,$9.81 ,Swipe Transaction,98648,Scarborough,ME,4074,5814,,Fast Food Restaurants,0
7522128,2010-01-12 22:12,0,4639,$49.32 ,Swipe Transaction,32164,Scarborough,ME,4074,5813,,Drinking Places (Alcoholic Beverages),0
7524510,2010-01-13 13:21,0,4639,$50.46 ,Swipe Transaction,41527,Scarborough,ME,4074,5310,,Discount Stores,0
7525734,2010-01-13 19:01,0,4639,$6.43 ,Swipe Transaction,98648,Scarborough,ME,4074,5814,,Fast Food Restaurants,
7529000,2010-01-14 15:31,0,4639,$113.82 ,Online Transaction,84682,ONLINE,,,4900,,"Utilities - Electric, Gas, Water, Sanitary",0
7529674,2010-01-14 19:11,0,4639,$160.00 ,Swipe Transaction,27092,Portland,ME,4102,4829,,Money Transfer,0
7529784,2010-01-14 19:55,0,4639,$5.92 ,Swipe Transaction,13153,Scarborough,ME,4074,5812,,Eating Places and Restaurants,
7529867,2010-01-14 20:32,0,4639,$51.19 ,Online Transaction,9932,ONLINE,,,5311,,Department Stores,
7530070,2010-01-14 22:12,0,4639,$52.67 ,Swipe Transaction,32164,Scarborough,ME,4074,5813,,Drinking Places (Alcoholic Beverages),0
7530606,2010-01-15 7:11,0,4639,$103.53 ,Swipe Transaction,26593,Scarborough,ME,4074,5300,,Wholesale Clubs,0
7535262,2010-01-16 11:52,0,4639,$95.63 ,Swipe Transaction,57053,Scarborough,ME,4074,7538,,Automotive Service Shops,0
7535436,2010-01-16 12:34,0,4639,$77.00 ,Swipe Transaction,28395,Springvale,ME,4083,5541,,Service Stations,0
7535476,2010-01-16 12:43,0,4639,$42.64 ,Swipe Transaction,28395,Springvale,ME,4083,5541,,Service Stations,
7535541,2010-01-16 12:56,0,4639,($77.00),Swipe Transaction,28395,Springvale,ME,4083,5541,,Service Stations,0
7535745,2010-01-16 13:50,0,4639,$15.24 ,Swipe Transaction,90865,Livermore Falls,ME,4254,5311,,Department Stores,0
7536954,2010-01-16 19:39,0,4639,$10.10 ,Swipe Transaction,55060,Scarborough,ME,4074,5812,,Eating Places and Restaurants,
