id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
19735835,2017-07-01 01:44:00,22,4062,$40.00,Chip Transaction,27092,Upper Marlboro,MD,20774.0,4829,,Money Transfer,0.0
19737710,2017-07-01 11:07:00,22,4062,$34.73,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19738395,2017-07-01 13:04:00,22,4062,$14.14,Chip Transaction,25887,Greenbelt,MD,20770.0,5814,,Fast Food Restaurants,0.0
19740178,2017-07-01 20:16:00,22,4062,$9.77,Chip Transaction,7201,Greenbelt,MD,20770.0,5921,,"Package Stores, Beer, Wine, Liquor",
19742907,2017-07-02 13:19:00,22,4062,$12.51,Swipe Transaction,78499,Greenbelt,MD,20770.0,5812,,Eating Places and Restaurants,0.0
19743546,2017-07-02 15:27:00,22,4062,$22.12,Chip Transaction,41273,Greenbelt,MD,20770.0,5300,,Wholesale Clubs,0.0
19746593,2017-07-03 11:08:00,22,4062,$26.14,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19748820,2017-07-03 19:01:00,22,4062,$140.70,Online Transaction,56276,ONLINE,,,4899,,"Cable, Satellite, and Other Pay Television Services",0.0
19751396,2017-07-04 11:00:00,22,4062,$7.48,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19751641,2017-07-04 11:38:00,22,4062,$33.86,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19752322,2017-07-04 13:20:00,22,4062,$191.31,Chip Transaction,86616,Upper Marlboro,MD,20774.0,4814,,Telecommunication Services,0.0
19752659,2017-07-04 14:23:00,22,4062,$68.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19752660,2017-07-04 14:23:00,22,4062,$83.48,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,
19752667,2017-07-04 14:24:00,22,4062,$-68.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19754721,2017-07-05 01:33:00,22,4062,$40.00,Chip Transaction,27092,Upper Marlboro,MD,20774.0,4829,,Money Transfer,0.0
19755187,2017-07-05 06:53:00,22,4062,$3.83,Chip Transaction,20519,Upper Marlboro,MD,20774.0,5942,,Book Stores,
19756637,2017-07-05 11:08:00,22,4062,$28.45,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19756717,2017-07-05 11:21:00,22,4062,$31.55,Online Transaction,39021,ONLINE,,,4784,Bad Card Number,Tolls and Bridge Fees,0.0
19758974,2017-07-05 19:28:00,22,4062,$175.68,Online Transaction,65108,ONLINE,,,4899,,"Cable, Satellite, and Other Pay Television Services",
19760066,2017-07-06 06:58:00,22,4062,$3.50,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",0.0
19760718,2017-07-06 08:49:00,22,4062,$16.74,Chip Transaction,30760,Greenbelt,MD,20770.0,5310,,Discount Stores,0.0
19761556,2017-07-06 11:19:00,22,4062,$29.66,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19762224,2017-07-06 13:14:00,22,4062,$11.78,Swipe Transaction,78499,Greenbelt,MD,20770.0,5812,,Eating Places and Restaurants,
19767115,2017-07-07 13:07:00,22,4062,$13.43,Chip Transaction,25887,Greenbelt,MD,20770.0,5814,,Fast Food Restaurants,
19767507,2017-07-07 14:21:00,22,4062,$106.81,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19767517,2017-07-07 14:22:00,22,4062,$84.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19767557,2017-07-07 14:29:00,22,4062,$-84.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19769010,2017-07-07 21:09:00,22,4062,$6.59,Chip Transaction,7201,Greenbelt,MD,20770.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
19771303,2017-07-08 11:15:00,22,4062,$36.73,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19772609,2017-07-08 15:14:00,22,4062,$14.07,Swipe Transaction,60569,Hyattsville,MD,20783.0,5300,,Wholesale Clubs,0.0
19775712,2017-07-09 11:11:00,22,4062,$31.43,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19776392,2017-07-09 13:25:00,22,4062,$8.68,Chip Transaction,35451,Upper Marlboro,MD,20774.0,5812,,Eating Places and Restaurants,0.0
19776986,2017-07-09 15:24:00,22,4062,$18.46,Swipe Transaction,60569,Hyattsville,MD,20783.0,5300,,Wholesale Clubs,0.0
19780135,2017-07-10 11:05:00,22,4062,$34.43,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19781304,2017-07-10 14:57:00,22,4062,$23.05,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",
19782359,2017-07-10 19:16:00,22,4062,$154.78,Online Transaction,56276,ONLINE,,,4899,,"Cable, Satellite, and Other Pay Television Services",
19783380,2017-07-11 06:16:00,22,4062,$3.01,Chip Transaction,11560,Greenbelt,MD,20770.0,5411,,"Grocery Stores, Supermarkets",0.0
19783473,2017-07-11 06:36:00,22,4062,$2.48,Chip Transaction,61195,Upper Marlboro,MD,20772.0,5541,,Service Stations,
19783833,2017-07-11 07:45:00,22,4062,$1.53,Chip Transaction,86438,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,
19785042,2017-07-11 11:13:00,22,4062,$20.70,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19785730,2017-07-11 13:05:00,22,4062,$15.33,Chip Transaction,61195,Upper Marlboro,MD,20772.0,5541,,Service Stations,0.0
19791254,2017-07-12 15:24:00,22,4062,$7.04,Online Transaction,9932,ONLINE,,,5311,,Department Stores,
19793200,2017-07-13 06:48:00,22,4062,$3.61,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",
19794721,2017-07-13 11:27:00,22,4062,$28.04,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19795014,2017-07-13 12:13:00,22,4062,$11.28,Chip Transaction,11560,Greenbelt,MD,20770.0,5411,,"Grocery Stores, Supermarkets",
19795385,2017-07-13 13:14:00,22,4062,$12.74,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",0.0
19799639,2017-07-14 11:26:00,22,4062,$33.27,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19799772,2017-07-14 11:49:00,22,4062,$30.41,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19800298,2017-07-14 13:18:00,22,4062,$8.61,Chip Transaction,11560,Greenbelt,MD,20770.0,5411,,"Grocery Stores, Supermarkets",
19800863,2017-07-14 15:09:00,22,4062,$15.18,Online Transaction,9932,ONLINE,,,5311,,Department Stores,0.0
19802890,2017-07-15 06:57:00,22,4062,$3.33,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19804595,2017-07-15 11:59:00,22,4062,$22.09,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19805695,2017-07-15 15:17:00,22,4062,$14.39,Chip Transaction,11560,Greenbelt,MD,20770.0,5411,,"Grocery Stores, Supermarkets",0.0
19810774,2017-07-16 17:49:00,22,4062,$121.35,Chip Transaction,48384,Greenbelt,MD,20770.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",
19813210,2017-07-17 10:45:00,22,4062,$30.28,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19815075,2017-07-17 17:13:00,22,4062,$7.89,Chip Transaction,80807,Greenbelt,MD,20770.0,5813,,Drinking Places (Alcoholic Beverages),0.0
19816589,2017-07-18 06:32:00,22,4062,$2.92,Chip Transaction,61195,Upper Marlboro,MD,20772.0,5541,,Service Stations,0.0
19817008,2017-07-18 07:49:00,22,4062,$2.62,Swipe Transaction,78499,Greenbelt,MD,20770.0,5812,,Eating Places and Restaurants,0.0
19819145,2017-07-18 14:04:00,22,4062,$97.78,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19819210,2017-07-18 14:17:00,22,4062,$87.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,
19819216,2017-07-18 14:18:00,22,4062,$-87.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19819448,2017-07-18 15:00:00,22,4062,$17.79,Chip Transaction,41273,Greenbelt,MD,20770.0,5300,,Wholesale Clubs,
19821426,2017-07-19 06:42:00,22,4062,$3.35,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",
19822843,2017-07-19 10:49:00,22,4062,$29.44,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19822978,2017-07-19 11:13:00,22,4062,$24.10,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19824468,2017-07-19 15:37:00,22,4062,$24.15,Chip Transaction,19756,Hyattsville,MD,20782.0,7832,,Motion Picture Theaters,0.0
19826374,2017-07-20 06:35:00,22,4062,$2.16,Chip Transaction,11560,Greenbelt,MD,20770.0,5411,,"Grocery Stores, Supermarkets",0.0
19827894,2017-07-20 11:08:00,22,4062,$29.75,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19828041,2017-07-20 11:33:00,22,4062,$24.97,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19829227,2017-07-20 15:05:00,22,4062,$13.46,Chip Transaction,11384,Greenbelt,MD,20770.0,5912,,Drug Stores and Pharmacies,
19831238,2017-07-21 06:35:00,22,4062,$0.43,Chip Transaction,20519,Upper Marlboro,MD,20774.0,5942,,Book Stores,0.0
19832747,2017-07-21 11:03:00,22,4062,$31.91,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
19835138,2017-07-21 20:10:00,22,4062,$28.05,Online Transaction,27310,ONLINE,,,7349,,Cleaning and Maintenance Services,0.0
19837432,2017-07-22 10:43:00,22,4062,$35.32,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19837645,2017-07-22 11:23:00,22,4062,$7.14,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19838598,2017-07-22 14:07:00,22,4062,$103.67,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19838681,2017-07-22 14:26:00,22,4062,$54.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,
19838697,2017-07-22 14:29:00,22,4062,$-54.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19841143,2017-07-23 07:50:00,22,4062,$1.34,Chip Transaction,86438,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,
19842641,2017-07-23 13:14:00,22,4062,$12.50,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",0.0
19844801,2017-07-24 00:50:00,22,4062,$32.47,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,0.0
19845217,2017-07-24 06:58:00,22,4062,$3.33,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19847532,2017-07-24 14:52:00,22,4062,$17.48,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",
19849674,2017-07-25 06:39:00,22,4062,$2.68,Chip Transaction,10792,Greenbelt,MD,20771.0,5411,,"Grocery Stores, Supermarkets",0.0
19852580,2017-07-25 15:15:00,22,4062,$16.91,Chip Transaction,11560,Greenbelt,MD,20770.0,5411,,"Grocery Stores, Supermarkets",0.0
19854544,2017-07-26 06:33:00,22,4062,$3.85,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19856153,2017-07-26 11:11:00,22,4062,$28.87,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
19857116,2017-07-26 14:06:00,22,4062,$93.36,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
19857131,2017-07-26 14:09:00,22,4062,$99.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,
19857201,2017-07-26 14:21:00,22,4062,$-99.00,Swipe Transaction,43293,Greenbelt,MD,20770.0,5499,,Miscellaneous Food Stores,0.0
