id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7478559,2010-01-01 17:49:00,45,5009,$1.24,Swipe Transaction,56678,Clifton,NJ,7012.0,4121,,Taxicabs and Limousines,0.0
7478852,2010-01-01 19:36:00,45,5009,$39.98,Swipe Transaction,3065,Clifton,NJ,7012.0,5813,,Drinking Places (Alcoholic Beverages),0.0
7482289,2010-01-02 17:39:00,45,5009,$2.19,Swipe Transaction,56678,Clifton,NJ,7012.0,4121,,Taxicabs and Limousines,
7485406,2010-01-03 13:55:00,45,5009,$29.90,Swipe Transaction,96049,Clifton,NJ,7013.0,5541,,Service Stations,0.0
7485749,2010-01-03 15:22:00,45,5009,$25.88,Swipe Transaction,60569,Union City,NJ,7087.0,5300,,Wholesale Clubs,0.0
7486266,2010-01-03 17:32:00,45,5009,$2.32,Online Transaction,16798,ONLINE,,,4121,,Taxicabs and Limousines,
7486638,2010-01-03 20:18:00,45,5009,$3.24,Swipe Transaction,68796,Clifton,NJ,7012.0,7542,,Car Washes,
7489339,2010-01-04 13:44:00,45,5009,$26.10,Swipe Transaction,94123,Clifton,NJ,7013.0,5310,,Discount Stores,
7494243,2010-01-05 17:55:00,45,5009,$1.76,Online Transaction,18563,ONLINE,,,4121,,Taxicabs and Limousines,0.0
7497642,2010-01-06 15:04:00,45,5009,$59.00,Swipe Transaction,60600,Clifton,NJ,7013.0,5499,,Miscellaneous Food Stores,0.0
7497667,2010-01-06 15:09:00,45,5009,$26.22,Swipe Transaction,60600,Clifton,NJ,7013.0,5499,,Miscellaneous Food Stores,0.0
7497709,2010-01-06 15:18:00,45,5009,$-59.00,Swipe Transaction,60600,Clifton,NJ,7013.0,5499,,Miscellaneous Food Stores,
7502213,2010-01-07 17:43:00,45,5009,$2.02,Online Transaction,16798,ONLINE,,,4121,,Taxicabs and Limousines,
7505710,2010-01-08 17:13:00,45,5009,$2.33,Swipe Transaction,80263,Hurt,VA,24563.0,4121,,Taxicabs and Limousines,0.0
