id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7477633,2010-01-01 13:41:00,19,5974,$6.79,Swipe Transaction,50783,Santa Barbara,CA,93111.0,5411,,"Grocery Stores, Supermarkets",0.0
7485273,2010-01-03 13:27:00,19,5974,$3.45,Swipe Transaction,20561,Santa Barbara,CA,93101.0,5912,,Drug Stores and Pharmacies,0.0
7485327,2010-01-03 13:37:00,19,5974,$9.81,Swipe Transaction,50783,Santa Barbara,CA,93111.0,5411,,"Grocery Stores, Supermarkets",
7500483,2010-01-07 10:57:00,19,5974,$54.02,Swipe Transaction,41393,Santa Barbara,CA,93101.0,7538,,Automotive Service Shops,0.0
7504719,2010-01-08 13:16:00,19,5974,$8.05,Swipe Transaction,20762,Santa Barbara,CA,93101.0,5411,,"Grocery Stores, Supermarkets",0.0
7520651,2010-01-12 13:50:00,19,5974,$9.63,Swipe Transaction,79794,Santa Barbara,CA,93101.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7532082,2010-01-15 13:35:00,19,5974,$9.94,Swipe Transaction,79794,Santa Barbara,CA,93101.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7532961,2010-01-15 17:36:00,19,5974,$21.84,Swipe Transaction,42716,Santa Barbara,CA,93101.0,5813,,Drinking Places (Alcoholic Beverages),
7535753,2010-01-16 13:52:00,19,5974,$5.69,Swipe Transaction,20762,Santa Barbara,CA,93101.0,5411,,"Grocery Stores, Supermarkets",0.0
7535860,2010-01-16 14:18:00,19,5974,$11.38,Swipe Transaction,79794,Santa Barbara,CA,93101.0,5921,,"Package Stores, Beer, Wine, Liquor",0.0
7547802,2010-01-19 13:41:00,19,5974,$7.88,Swipe Transaction,50783,Santa Barbara,CA,93111.0,5411,,"Grocery Stores, Supermarkets",0.0
7560055,2010-01-22 16:50:00,19,5974,$1.60,Swipe Transaction,14528,Santa Barbara,CA,93101.0,5499,,Miscellaneous Food Stores,0.0
7562852,2010-01-23 13:38:00,19,5974,$8.75,Swipe Transaction,79794,Santa Barbara,CA,93101.0,5921,,"Package Stores, Beer, Wine, Liquor",
7564983,2010-01-24 06:34:00,19,5974,$52.27,Swipe Transaction,72846,Santa Barbara,CA,93101.0,5300,,Wholesale Clubs,
7566094,2010-01-24 10:34:00,19,5974,$40.49,Swipe Transaction,41393,Santa Barbara,CA,93101.0,7538,,Automotive Service Shops,0.0
7575151,2010-01-26 13:39:00,19,5974,$7.62,Swipe Transaction,22204,Santa Barbara,CA,93101.0,5541,,Service Stations,
7575906,2010-01-26 16:35:00,19,5974,$1.46,Swipe Transaction,14528,Santa Barbara,CA,93101.0,5499,,Miscellaneous Food Stores,0.0
7579985,2010-01-27 16:38:00,19,5974,$0.73,Swipe Transaction,14528,Santa Barbara,CA,93101.0,5499,,Miscellaneous Food Stores,0.0
7583168,2010-01-28 13:37:00,19,5974,$8.22,Swipe Transaction,22204,Santa Barbara,CA,93101.0,5541,,Service Stations,0.0
7583814,2010-01-28 16:03:00,19,5974,$16.56,Swipe Transaction,63885,Santa Barbara,CA,93101.0,7230,,Beauty and Barber Shops,0.0
7586390,2010-01-29 12:08:00,19,5974,$17.90,Swipe Transaction,72846,Santa Barbara,CA,93101.0,5300,,Wholesale Clubs,0.0
7587631,2010-01-29 16:51:00,19,5974,$1.15,Swipe Transaction,14528,Santa Barbara,CA,93101.0,5499,,Miscellaneous Food Stores,0.0
7588893,2010-01-30 07:06:00,19,5974,$50.99,Swipe Transaction,22204,Santa Barbara,CA,93101.0,5541,,Service Stations,0.0
7589652,2010-01-30 10:37:00,19,5974,$46.71,Swipe Transaction,41393,Santa Barbara,CA,93101.0,7538,,Automotive Service Shops,
